brand_code,carb_volume,fill_ounces,pc_volume,carb_pressure,carb_temp,psc_fill,psc_co2,mnf_flow_bin,carb_pressure1,fill_pressure,hyd_pressure1_bin,hyd_pressure2_bin,hyd_pressure3_bin,hyd_pressure4,filler_level,temperature,usage_cont,carb_flow_bin,density_bin,balling_bin,pressure_vacuum,ph,bowl_setpoint_bin,pressure_setpoint_bin,air_pressurer_bin,alch_rel_bin,carb_rel,balling_lvl_bin,psc_trans,filler_speed_trans,mfr_trans,oxygen_filler_trans
A,5.36,23.96,0.250666666666667,68.2,141.6,0.140000000000001,0,negative,114.8,46,zero,zero,zero,96,119.6,64.8,16.46,high,high,high,-5,8.74,120,46,low,mid,5.48,high,-1.5020040160804506,8040049.5,267618.78,-2.628559390220687
A,5.32666666666667,23.9066666666667,0.24,66.6,139,0.100000000000001,0.14,negative,130.2,45.8,zero,zero,zero,78,125.2,65,18.7,high,high,high,-4.8,8.76,120,46,low,mid,5.5,high,-1.7033520605161736,8040049.5,280050.77999999997,-2.4881135684904194
A,5.38,24.0733333333333,0.281333333333333,68.4,141.8,0.239999999999998,0.04,negative,111.8,46,zero,zero,zero,74,120,64.4,16.8,high,high,high,-5,8.76,120,46,low,mid,5.48,high,-1.367544467966324,8040049.5,268350.88,-2.628559390220687
A,5.37333333333333,23.9333333333333,0.259333333333333,71.4,144.8,0.0800000000000018,0.0199999999999996,negative,128.8,55.8,zero,zero,zero,132,125,72.6,17.94,mid,low,low,-5,8.62,120,46,low,mid,5.54,high,-1.3306719787727395,508031.5,17935.68,-1.820369368383727
A,5.42,23.8933333333333,0.247333333333333,69.2,141.2,0.0600000000000023,0,negative,119.2,46,zero,zero,zero,106,119.4,66.2,22.42,high,high,high,-4.8,8.52,120,46,low,mid,5.58,high,-1.6653359893863697,8056097.5,266887.68,-2.373472195596232
A,5.33333333333333,23.98,0.266,69.4,143.2,0.240000000000002,0.0199999999999996,negative,115.4,45.8,zero,zero,zero,114,120.4,67,18.48,high,high,high,-4.8,8.6,120,46,low,mid,5.5,high,-1.6205266807797944,8088241.5,259631.68000000002,-2.0295903420323516
D,5.48666666666667,24.02,0.203333333333333,69,139.4,0.0799999999999983,0.0199999999999996,negative,128.8,44.8,zero,zero,zero,108,120.6,72.6,21.52,low,high,high,-4.8,8.78,120,46,low,high,5.6,high,-1.5710477882094556,508031.5,17935.68,-1.2107085837240046
D,5.56666666666667,24.04,0.260666666666667,69.6,139,0.120000000000001,0.12,negative,112.8,46.2,zero,zero,zero,74,121.6,65.2,17.76,high,high,high,-4.6,8.76,120,46,low,high,5.6,high,-1.5020040160804506,8040049.5,267326.22000000003,-2.628559390220687
D,5.42666666666667,23.9133333333333,0.274,73.4,144.6,0.34,0.12,negative,116.6,46,zero,zero,zero,76,120.2,65.2,19.48,high,high,high,-4.6,8.78,120,46,low,high,5.6,high,-1.53524199845511,8040049.5,269230.72,-2.628559390220687
D,5.46666666666667,24.04,0.229333333333333,74.8,147,0.199999999999999,0.0200000000000005,negative,131.4,46.2,zero,zero,zero,78,120.8,64.6,24.32,high,high,high,-4.6,8.76,120,46,low,high,5.66,high,-1.7316718427000253,8032031.5,268350.88,-2.628559390220687
D,5.5,23.9666666666667,0.232666666666667,70.2,140.6,0.120000000000001,0.0399999999999991,negative,132.8,45.8,zero,zero,zero,76,120.2,64.6,17.62,high,high,high,-4.8,8.78,120,46,low,high,5.62,high,-1.5101020514433645,8040049.5,267472.48,-2.628559390220687
B,5.32666666666667,23.9533333333333,0.214666666666667,66.2,139.8,0.16,0.0199999999999996,negative,134.8,46,zero,zero,zero,102,119.8,65.8,22.56,high,low,low,-4.8,8.74,120,46,low,low,5.42,low,-1.7316718427000253,8048071.5,271731.42000000004,-2.628559390220687
B,5.28,23.9466666666667,0.259333333333333,76.4,153,0.38,0.0599999999999996,negative,122.6,46.2,zero,zero,zero,100,120.2,65.4,19.48,high,low,low,-4.8,8.8,120,46,low,low,5.42,low,-1.4134848680553929,8064127.5,266741.57999999996,-2.6694708441470647
B,5.34666666666667,23.96,0.266666666666667,69,143.6,0.0799999999999983,0.08,negative,121.4,46.2,zero,zero,zero,94,120.2,65.4,19.1,high,low,low,-4.8,8.8,120,46,low,low,5.42,low,-1.7633568086760154,8040049.5,268497.42,-2.628559390220687
B,5.33333333333333,23.9533333333333,0.278666666666667,69.6,144.2,0.16,0.0199999999999996,negative,124.2,46.2,zero,zero,zero,100,120.4,65.2,23.12,high,low,low,-4.8,8.8,120,46,low,low,5.4,low,-1.2516685226452116,8040049.5,267911.5,-2.628559390220687
B,5.33333333333333,24.0133333333333,0.248,66,139,0.18,0.0199999999999996,negative,116.6,46.2,zero,zero,zero,98,120.4,65.2,21.46,high,low,low,-4.8,8.8,120,46,low,low,5.4,low,-1.5267136173520308,8032031.5,272173.92,-2.6694708441470647
B,5.33333333333333,23.98,0.263333333333333,69.6,143.6,0.119999999999997,0.0199999999999996,negative,119,46.2,zero,zero,zero,96,121.2,65.4,19.1,high,low,low,-5,8.84,120,46,low,low,5.4,low,-1.5020040160804506,8040049.5,271436.62,-2.628559390220687
B,5.28,23.9733333333333,0.258666666666667,72.6,148.4,0.0799999999999983,0.04,negative,119,45.8,zero,zero,zero,102,119.8,65.8,22.34,high,low,low,-5,8.8,120,46,low,low,5.4,low,-1.355019380136116,8032031.5,262087.5,-2.628559390220687
B,5.32,23.9933333333333,0.274,69.6,144.4,0.0199999999999996,0.04,negative,118.2,45.8,zero,zero,zero,98,119.8,65.8,24.18,high,low,low,-5,8.8,120,46,low,low,5.4,low,-1.5267136173520308,8040049.5,270847.5,-2.628559390220687
B,5.30666666666667,24.0333333333333,0.296666666666667,65.4,139,0.0399999999999991,0.0200000000000005,negative,120.6,45.8,zero,zero,zero,94,119.8,66,23.72,high,low,low,-5.2,8.8,120,46,low,low,5.36,low,-1.1851380485014653,8040049.5,270406.07999999996,-2.628559390220687
B,5.34,24.12,0.286666666666667,69.4,143,0.36,0.04,negative,118.4,46,zero,zero,zero,98,120.4,65.6,19.98,high,low,low,-5.2,8.74,120,46,low,low,5.38,low,-1.2463422527433292,8040049.5,268497.42,-2.628559390220687
B,5.28666666666667,24.0266666666667,0.274,75,152,0.0999999999999979,0.0199999999999996,negative,121,45.8,zero,zero,zero,98,120.2,65.4,18.2,high,low,low,-5.2,8.76,120,46,low,low,5.38,low,-1.518336216848308,8040049.5,267618.78,-2.628559390220687
B,5.31333333333333,23.94,0.254666666666667,65.4,139.2,0.120000000000001,0.04,negative,123.6,46.2,zero,zero,zero,96,120.6,65.4,16.88,high,low,low,-5.2,8.8,120,46,low,low,5.4,low,-1.6101282262076415,8032031.5,267472.48,-2.628559390220687
B,5.34666666666667,24.1066666666667,0.23,70,142.4,0.36,0.14,negative,132.4,46,zero,zero,zero,100,119.8,65.2,22.64,high,low,low,-5.4,8.76,120,46,low,low,5.38,low,-1.3129774385072932,8056097.5,267911.5,-2.096787724877965
C,5.04666666666667,24.3133333333333,0.156666666666667,62.4,140.6,0.220000000000002,0.0600000000000005,negative,125.8,39.8,zero,zero,zero,96,120.2,76,18.6,mid,low,low,-5.2,8.6,120,46,low,low,5.28,low,-1.6,518161.5,90652.32,-1.4675783497382138
C,5.06666666666667,23.9266666666667,0.245333333333333,64.4,143,0.100000000000001,0.0199999999999996,negative,120.6,46.2,zero,zero,zero,106,119.4,67.6,20.22,high,low,low,-5.4,8.44,120,46,low,low,5.36,low,-1.6653359893863697,6523271.5,229705.91999999998,-1.354614612239854
C,5.27333333333333,24.0066666666667,0.29,65.4,139.8,0.260000000000002,0.0200000000000005,negative,117.4,45.8,zero,zero,zero,92,119.6,67.2,23.6,high,low,low,-5.4,8.46,120,46,low,low,5.28,low,-1.590121969361616,7944097.5,273207.82,-1.7280530502938132
C,5.29333333333333,24.0533333333333,0.238666666666667,66.4,140.6,0.199999999999999,0.0199999999999996,negative,122.6,46.2,zero,zero,zero,96,119.8,66.6,23.38,high,low,low,-5.4,8.5,120,46,low,low,5.34,low,-1.53524199845511,7928161.5,265428.48000000004,-1.820369368383727
C,5.34666666666667,24.0133333333333,0.250666666666667,67,140.6,0.16,0.0599999999999996,negative,117.8,46,zero,zero,zero,92,120.4,66.8,19.58,high,low,low,-5.4,8.54,120,46,low,low,5.34,low,-1.5101020514433645,7928161.5,265865.82,-1.8708653554681016
C,5.26,23.9466666666667,0.264666666666667,66.6,141.8,0.0399999999999991,0.04,negative,124.8,46.4,zero,zero,zero,106,118.8,67.2,16.96,high,low,low,-5.4,8.54,120,46,low,low,5.34,low,-1.3612512230931475,7920199.5,268937.27999999997,-1.9389551378845242
C,5.32,23.9866666666667,0.295333333333333,65.6,139.4,0.0799999999999983,0.04,negative,117.8,46.2,zero,zero,zero,96,121.4,66.8,21.68,high,low,low,-5.4,8.54,120,46,low,low,5.32,low,-1.590121969361616,7928161.5,261508.62000000002,-1.884013445251828
C,5.33333333333333,23.8466666666667,0.258,66.6,138.8,0.48,0.08,negative,117,46,zero,zero,zero,94,120.4,66.8,16.46,high,low,low,-5.4,8.54,120,46,low,low,5.34,low,-1.2254033307585166,7928161.5,266595.52,-1.884013445251828
C,5.26666666666667,23.82,0.286,61.8,135.4,0.0399999999999991,0.0200000000000005,negative,117.2,46,zero,zero,zero,92,120,67,18.04,high,low,low,-5.4,8.6,120,46,low,low,5.18,low,-1.6,8048071.5,273355.68,-1.820369368383727
C,5.36666666666667,23.7333333333333,0.294,60.8,132.6,0.5,0.08,negative,116.8,45.8,zero,zero,zero,110,120.4,65.6,20.62,high,low,low,-5.6,8.6,120,46,low,low,5.36,low,-1.6422291236000337,8040049.5,266595.52,-1.8708653554681016
C,5.32666666666667,23.76,0.308,67.6,141.8,0.259999999999998,0.04,negative,128,45.6,zero,zero,zero,120,119.8,66.2,19.56,high,low,low,-5.6,8.56,120,46,low,low,5.36,low,-1.5101020514433645,8048071.5,255183.18,-1.7844997967695397
C,5.28,23.76,0.233333333333333,72,147.2,0.260000000000002,0.08,negative,118.8,46.2,zero,zero,zero,110,119.8,66.8,20.96,high,low,low,-5.6,8.6,120,46,low,low,5.38,low,-1.3306719787727395,7636231.5,259055.51999999996,-1.9981504301603559
C,5.24,23.9733333333333,0.311333333333333,66.6,141.6,0.199999999999999,0.0599999999999996,negative,119,46.2,zero,zero,zero,96,120.8,67.4,16.54,high,low,low,-5.4,8.58,120,46,low,low,5.32,low,-1.2678797912910749,7636231.5,254326.62000000002,-1.953326875586271
C,5.22,23.98,0.280666666666667,68.2,144.6,0.0999999999999979,0,negative,115.6,46.2,zero,zero,zero,114,120.8,69,17.8,high,low,low,-5.4,8.58,120,46,low,low,5.3,low,-1.5101020514433645,7644049.5,267911.5,-2.0458230609372223
C,5.28,24.1533333333333,0.283333333333333,66.8,141.8,0.52,0.0600000000000005,negative,127.8,46,zero,zero,zero,82,109.2,66.4,16.2,low,low,low,-5.2,8.56,120,46,low,low,5.34,low,-1.470849737787082,504007.5,43571.02,-1.8579346063239772
C,5.37333333333333,24.0266666666667,0.254666666666667,67,139.8,0.440000000000001,0.04,negative,123.4,46,zero,zero,zero,112,120,66.6,18.66,high,low,low,-5,8.62,120,46,low,low,5.38,low,-1.4203449301524225,7636231.5,258192.48,-2.079401977103413
C,5.34,24.0933333333333,0.232,71.2,144.6,0.48,0.08,negative,122.8,46,zero,zero,zero,100,120,66.4,19.1,high,low,low,-5,8.6,120,46,low,low,5.36,low,-1.1705423458668913,7753921.5,257905.12000000002,-1.884013445251828
C,5.37333333333333,23.9866666666667,0.222,65.8,137.6,0.0599999999999987,0.0199999999999996,negative,121.6,46,zero,zero,zero,94,120,66.6,19.6,high,low,low,-5,8.6,120,46,low,low,5.34,low,-1.470849737787082,7753921.5,263827.98,-1.8452132775990333
C,5.35333333333333,23.9666666666667,0.263333333333333,71.6,148,0.380000000000003,0.22,negative,124.4,46,zero,zero,zero,120,120.2,66.6,17.4,high,low,low,-5,8.64,120,46,low,low,5.42,low,-1.3488471761560117,7761799.5,264409.42000000004,-2.079401977103413
C,5.36666666666667,24.04,0.266666666666667,68.2,140.8,0.199999999999999,0.04,negative,122,46,zero,zero,zero,116,120,66.2,17.68,high,low,low,-5.2,8.6,120,46,low,low,5.4,low,-1.470849737787082,7920199.5,266449.5,-2.0458230609372223
C,5.38666666666667,24.08,0.234,67.4,139.8,0.0600000000000023,0.0200000000000005,negative,127.4,43.4,zero,zero,zero,132,121.8,70.6,19.46,low,low,low,-5.2,8.72,120,46,low,low,5.34,low,-1.6422291236000337,506017.5,17935.68,-2.299018741836315
C,5.32666666666667,23.98,0.262,66,138.2,0.419999999999998,0.12,negative,117.4,46.2,zero,zero,zero,96,120.2,65.6,22.06,high,low,low,-5.2,8.6,120,46,low,low,5.34,low,-1.2463422527433292,7928161.5,258048.77999999997,-2.079401977103413
C,5.32666666666667,23.9666666666667,0.294666666666667,68.2,142,0.199999999999999,0.12,negative,116.8,46,zero,zero,zero,92,120.4,65.2,16.6,high,low,low,-5.2,8.5,120,46,low,low,5.3,low,-1.5439298299603448,7928161.5,265574.22,-2.253598641734705
C,5.28666666666667,24.0733333333333,0.269333333333333,69.6,145.8,0.239999999999998,0.04,negative,114.4,46,zero,zero,zero,88,120,65.4,19.26,high,low,low,-5.2,8.52,120,46,low,low,5.3,low,-1.4,7936127.5,266303.51999999996,-2.1516047398582434
C,5.34,23.9133333333333,0.276,67.8,141.6,0.100000000000001,0.04,negative,116.4,45.8,zero,zero,zero,98,119.4,66.2,18.06,high,low,low,-5.2,8.62,120,46,low,low,5.4,low,-1.53524199845511,7928161.5,265282.77999999997,-1.9981504301603559
B,5.28,23.9466666666667,0.262666666666667,65.6,139.8,0.34,0.04,negative,115.6,46,zero,zero,zero,98,120.8,66.2,21.4,high,low,low,-5.2,8.66,120,46,low,low,5.4,low,-1.2844582472000674,7944097.5,267765.12,-1.820369368383727
B,5.33333333333333,23.9666666666667,0.328666666666667,63.8,135.8,0.0799999999999983,0.0600000000000005,negative,111.8,46,zero,zero,zero,96,120.6,66.4,16.78,high,low,low,-5.2,8.62,120,46,low,low,5.4,low,-1.3488471761560117,7936127.5,263973.28,-1.8708653554681016
B,5.32666666666667,23.9333333333333,0.347333333333333,67.4,142.2,0.360000000000003,0.08,negative,120.8,45.6,zero,zero,zero,106,120,66.6,15.88,high,low,low,-5.2,8.64,120,46,low,low,5.4,low,-1.5101020514433645,7936127.5,253756.37999999998,-1.7844997967695397
B,5.32666666666667,24.0333333333333,0.294666666666667,67.8,141.2,0.0599999999999987,0.0199999999999996,negative,118.4,46,zero,zero,zero,92,120.4,68.2,17.92,high,low,low,-5.2,8.62,120,46,low,low,5.42,low,-1.7316718427000253,7944097.5,264700.38,-1.884013445251828
B,5.35333333333333,24,0.276,72.2,146,0.48,0.04,negative,115.6,45.8,zero,zero,zero,102,119.4,68,23.68,high,low,low,-5.2,8.7,120,46,low,low,5.48,low,-1.2,7952071.5,261364,-1.9248483425651775
B,5.36666666666667,23.92,0.284,71,144.6,0.140000000000001,0.0199999999999996,negative,123.2,46,zero,zero,zero,98,119.8,67.8,17.2,high,low,low,-5,8.72,120,46,low,low,5.48,low,-1.5101020514433645,7928161.5,263392.31999999995,-1.953326875586271
B,5.33333333333333,23.9066666666667,0.268,66.4,139.8,0.199999999999999,0.0199999999999996,negative,121,45.8,zero,zero,zero,98,119.8,67.6,19.16,high,low,low,-5,8.72,120,46,low,low,5.42,low,-1.6422291236000337,7928161.5,263827.98,-2.190638608279346
B,5.34,23.94,0.247333333333333,68.2,141.4,0.16,0.04,negative,118.4,46,zero,zero,zero,96,120.2,67.6,21.12,high,low,low,-4.8,8.74,120,46,low,low,5.44,low,-1.4861906968533947,7936127.5,267618.78,-2.1146001881855723
B,5.34666666666667,23.9533333333333,0.277333333333333,72.6,147.6,0.0999999999999979,0.0200000000000005,negative,122.4,40,zero,zero,zero,126,125.8,68.2,17.2,mid,low,low,-4.8,8.78,120,46,low,low,5.44,low,-1.3247222793546347,2242961.5,90482.07999999999,-2.0458230609372223
B,5.30666666666667,23.9066666666667,0.252,70.6,145.6,0.18,0.04,negative,122.8,46,zero,zero,zero,104,119.8,66,19.5,high,low,low,-4.8,8.74,120,46,low,low,5.42,low,-1.307179676972449,7928161.5,260064.22000000003,-2.628559390220687
B,5.32666666666667,24.02,0.246666666666667,69.2,142.8,0.32,0.0600000000000005,negative,122.4,46,zero,zero,zero,102,118.8,65.6,16.86,high,low,low,-4.8,8.74,120,46,low,low,5.4,low,-1.561821953995867,7928161.5,263827.98,-2.628559390220687
B,5.32,23.92,0.260666666666667,70,144.6,0,0.04,negative,123.6,45.8,zero,zero,zero,100,119.8,65.4,21.78,high,low,low,-4.8,8.74,120,46,low,low,5.42,low,-1.470849737787082,7928161.5,262377.18,-2.6694708441470647
D,5.52666666666667,23.98,0.270666666666667,72.8,142.4,0.0999999999999979,0.0999999999999996,negative,132.4,46.2,zero,zero,zero,86,120.8,64.2,23.9,high,high,high,-4.8,8.72,120,46,low,high,5.66,high,-1.6205266807797944,7936127.5,261508.62000000002,-1.665084835360119
D,5.61333333333333,23.98,0.259333333333333,69.8,137.8,0.279999999999998,0.08,negative,121.8,46.2,zero,zero,zero,82,119.8,63.8,18.26,high,high,high,-4.8,8.72,120,46,low,high,5.66,high,-1.2733639150166018,7936127.5,267618.78,-1.6160208913507115
D,5.53333333333333,23.9333333333333,0.286666666666667,74,144.6,0.0399999999999991,0.0200000000000005,negative,122.2,45.8,zero,zero,zero,78,119.8,63.8,19.48,high,high,high,-5,8.7,120,46,low,high,5.64,high,-1.518336216848308,7928161.5,264991.5,-1.665084835360119
D,5.54666666666667,23.8866666666667,0.134666666666667,70,139.4,0.100000000000001,0.0199999999999996,negative,134.8,50,zero,zero,zero,104,120.2,64.8,21.3,low,high,high,-5,8.76,120,46,low,high,5.64,high,-1.4940355743730593,506017.5,90652.32,-2.0295903420323516
D,5.52,23.9733333333333,0.252,67.6,136.6,0.280000000000001,0.04,negative,125,46.2,zero,zero,zero,80,122,64,19.08,high,high,high,-5,8.76,120,46,low,high,5.62,high,-1.3427329309938005,7960049.5,266449.5,-1.982911831727418
D,5.5,23.96,0.248666666666667,70.4,142,0.440000000000001,0.08,negative,119.2,46.2,zero,zero,zero,74,116.8,64.4,15.86,high,high,high,-5,8.78,120,46,low,high,5.62,high,-1.5710477882094556,7936127.5,292459.01999999996,-1.8326938891528417
D,5.53333333333333,24.0066666666667,0.265333333333333,67.6,136.2,0.0799999999999983,0.04,negative,122.6,46.2,zero,zero,zero,82,122,64.2,17.44,high,high,high,-5,8.74,120,46,low,high,5.64,high,-1.4486380499163911,7928161.5,282300.48,-2.4881135684904194
D,5.52,23.9266666666667,0.284666666666667,71,141.4,0.0600000000000023,0,negative,126.6,46,zero,zero,zero,82,122.8,64,19.5,high,high,high,-5,8.74,120,46,low,high,5.62,high,-1.2463422527433292,7928161.5,276321.27999999997,-2.347716995362465
D,5.48666666666667,23.8066666666667,0.273333333333333,73.6,145,0.240000000000002,0.04,negative,123.6,45.8,zero,zero,zero,80,121.6,64,16.26,high,high,high,-5,8.74,120,46,low,high,5.62,high,-1.4134848680553929,7920199.5,270700.31999999995,-1.982911831727418
D,5.52,23.94,0.308666666666667,73.8,144.8,0.0599999999999987,0,negative,129.2,47,zero,zero,zero,106,122.2,64.4,16.38,high,high,high,-5,8.72,120,46,low,high,5.58,high,-1.3306719787727395,506017.5,17935.68,-1.65503972816964
D,5.6,23.9466666666667,0.220666666666667,70.6,139,0.140000000000001,0,negative,129.8,46.2,zero,zero,zero,74,119.2,65,18.56,high,high,high,-4.8,8.74,120,46,low,high,5.68,high,-1.5020040160804506,7944097.5,294911.5,-1.4130879789931503
B,5.27333333333333,23.8933333333333,0.0953333333333333,68.2,143.2,0.139999999999997,0.100000000000001,negative,122,45.4,zero,zero,zero,124,130,67.2,23.12,high,low,low,-4.8,8.5,120,46,low,low,5.36,low,-1.518336216848308,510049.5,17935.68,-2.0295903420323516
C,5.31,24.0266666666667,0.268,63.8,137,0.140000000000001,0.0200000000000005,negative,119.6,54.8,zero,zero,zero,106,120.2,67.8,24.1,high,low,low,-4.8,8.54,120,46,low,low,5.44,low,-1.3247222793546347,1273607.5,36180,-1.6256073885202433
C,5.34666666666667,23.86,0.278666666666667,66.8,139.4,0.419999999999998,0.0200000000000005,negative,122.2,45.6,zero,zero,zero,84,120,68,16.74,high,low,low,-4.8,8.58,120,46,low,low,5.4,low,-1.518336216848308,7936127.5,249358.72000000003,-1.5002915937722725
A,5.10666666666667,24.14,0.156,65,142.6,0.52,0.08,negative,119.8,45.8,zero,zero,zero,102,120,66.4,16.88,high,high,high,-4.8,8.66,120,46,low,mid,5.46,high,-1.6101282262076415,7936127.5,261364,-2.2759300725733387
A,5.40666666666667,24.0533333333333,0.229333333333333,68.4,140.6,0.18,0.0199999999999996,negative,119.2,45.8,zero,zero,zero,98,120.2,66.2,16.46,high,high,high,-4.8,8.68,120,46,low,mid,5.46,high,-1.5527864045000421,7920199.5,262957.02,-2.1708524173271297
A,5.35333333333333,23.9933333333333,0.304,66.4,140.2,0.3,0.0599999999999996,negative,122.2,45.8,zero,zero,zero,100,119.2,66.4,17.92,high,high,high,-4.8,8.68,120,46,low,mid,5.44,high,-0.980196097281443,7928161.5,261074.88,-2.2759300725733387
B,5.33333333333333,23.9066666666667,0.315333333333333,67.2,140.4,0.100000000000001,0.0199999999999996,negative,121,46,zero,zero,zero,104,120,65.8,16.7,high,low,low,-4.6,8.72,120,46,low,low,5.42,low,-1.33667504192892,7936127.5,262957.02,-2.373472195596232
B,5.35333333333333,24.12,0.278666666666667,66.4,138.2,0.459999999999997,0.100000000000001,negative,116.2,46.2,zero,zero,zero,100,115.4,65.4,18.62,high,low,low,-4.6,8.76,120,46,low,low,5.38,low,-1.3306719787727395,7936127.5,258048.77999999997,-2.0295903420323516
B,5.36,23.9533333333333,0.304666666666667,65,137,0.120000000000001,0.04,negative,116.6,46.2,zero,zero,zero,98,119.8,65.4,19.02,high,low,low,-4.4,8.74,120,46,low,low,5.4,low,-1.307179676972449,7928161.5,273651.51999999996,-2.4881135684904194
B,5.38,24.18,0.27,68.8,141.8,0.579999999999998,0.04,negative,122.8,46.2,zero,zero,zero,96,121.2,65,19.16,high,low,low,-4.2,8.72,120,46,low,low,5.38,low,-1.1467708396919383,7984007.5,264991.5,-2.4574717460058295
B,5.35333333333333,24.12,0.299333333333333,67.8,141.8,0.3,0.08,negative,124.4,45.8,zero,zero,zero,104,119,65.2,19.42,high,low,low,-4.2,8.74,120,46,low,low,5.4,low,-1.1561990756108407,7928161.5,262087.5,-2.4881135684904194
B,5.38,23.9933333333333,0.296666666666667,65.6,138,0.260000000000002,0.04,negative,119,45.8,zero,zero,zero,100,119.6,65,17.12,high,low,low,-4.4,8.76,120,46,low,low,5.38,low,-1.2900704260280462,7928161.5,266157.58,-2.628559390220687
B,5.33333333333333,23.88,0.351333333333333,68,141.4,0.100000000000001,0.0199999999999996,negative,121.4,46,zero,zero,zero,96,119.8,65,20.48,high,low,low,-4.4,8.8,120,46,low,low,5.4,low,-1.3868116113297644,7920199.5,264118.62,-2.4881135684904194
B,5.33333333333333,23.9666666666667,0.265333333333333,67.2,140,0.16,0.0600000000000005,negative,121,46,zero,zero,zero,100,119.6,65.8,22.26,high,low,low,-4.4,8.72,120,46,low,low,5.38,low,-1.478463807583788,7920199.5,258336.21999999997,-2.2759300725733387
